u,v,highway,lanes,maxspeed,length,geometry
588546798,588546882,primary,3,25,59.753560243468975,"LINESTRING (-74.014947 40.7048274, -74.0150417 40.7048429, -74.0153453 40.7049047, -74.0154602 40.7049236, -74.0155409 40.7049334, -74.0156386 40.7049418)"
588546798,42436202,secondary,2,25,170.68670129815052,"LINESTRING (-74.014947 40.7048274, -74.014918 40.7048993, -74.0143485 40.7062168, -74.0143374 40.7062367, -74.0143266 40.7062499, -74.0143119 40.7062644, -74.0142958 40.7062776)"
588546882,246923513,primary,3,25,65.60130128333044,"LINESTRING (-74.0156386 40.7049418, -74.0157616 40.704943, -74.0158201 40.7049401, -74.015938 40.7049338, -74.0160524 40.7049227, -74.0162893 40.7049025, -74.0163476 40.7048933, -74.0164104 40.7048802)"
588546882,1772136810,residential,1,25,11.872897286050542,"LINESTRING (-74.0156386 40.7049418, -74.0156453 40.7048817, -74.0156504 40.7048354)"
588546891,588546798,primary,3,25,71.01658058133599,"LINESTRING (-74.0142564 40.7045416, -74.014257 40.7045497, -74.0142581 40.7045653, -74.0142619 40.7045911, -74.0142664 40.7046073, -74.0142759 40.7046241, -74.0142999 40.704646, -74.0143363 40.7046641, -74.0143876 40.7046844, -74.0144561 40.7047105, -74.0145292 40.7047327, -74.0146073 40.7047552, -74.0147167 40.7047824, -74.014852 40.7048114, -74.014947 40.7048274)"
588546891,42444479,primary,3,25,103.67920469530438,"LINESTRING (-74.0142564 40.7045416, -74.0142537 40.7045186, -74.0142499 40.7044642, -74.0142504 40.7044122, -74.0142549 40.7043398, -74.0142869 40.7041836, -74.0143914 40.7036766, -74.0144028 40.7036181)"
588593059,246909454,motorway_link,3,25,31.9449112593316,"LINESTRING (-74.0156861 40.7073089, -74.0157655 40.7072794, -74.0158294 40.7072538, -74.0158927 40.7072266, -74.0160093 40.7071606)"
588593059,4149748671,trunk,4,30,39.85976231633842,"LINESTRING (-74.0156861 40.7073089, -74.0156134 40.7074742, -74.0155953 40.7075181, -74.0155375 40.7076492)"
588593353,587987721,primary,2,30,154.77021320702585,"LINESTRING (-74.0162777 40.7064673, -74.0162852 40.7064536, -74.0163008 40.7064254, -74.0163431 40.7063405, -74.0163683 40.7062823, -74.0167779 40.7052257, -74.0168143 40.7051367)"
588593353,4145735059,motorway,2,30,1060.1945126016108,"LINESTRING (-74.0162777 40.7064673, -74.0162752 40.7064515, -74.0162656 40.7063915, -74.0162608 40.7063232, -74.0162636 40.7062668, -74.0162702 40.7062258, -74.0162769 40.7061849, -74.0162979 40.7060947, -74.0163234 40.7060115, -74.0166823 40.7051, -74.0167445 40.7049537, -74.0167617 40.7049023, -74.0167766 40.7048377, -74.016785 40.7047638, -74.0167891 40.7046579, -74.0167895 40.7046202, -74.0167905 40.7045317, -74.0167808 40.7044177, -74.0167536 40.70427, -74.0167169 40.7041042, -74.0166314 40.7038294, -74.0165089 40.7035508, -74.0164193 40.7033147, -74.0162852 40.702966, -74.0161415 40.7025852, -74.0160384 40.7023414, -74.015978 40.702237, -74.0158587 40.7020863, -74.0156848 40.7018875, -74.0155518 40.7017617, -74.0154066 40.7016422, -74.01514 40.7014785, -74.014958 40.701383, -74.0149156 40.7013641, -74.0148441 40.7013315, -74.0147604 40.7013034, -74.0146745 40.701276, -74.014565 40.7012509, -74.0144714 40.7012317, -74.0143853 40.7012158, -74.0142696 40.7011953, -74.0141485 40.7011776, -74.0140155 40.7011592, -74.0138954 40.7011532, -74.0137874 40.7011529, -74.0136547 40.7011525, -74.0135486 40.7011583, -74.0133956 40.7011697, -74.0132192 40.701198, -74.013097 40.7012158, -74.0129529 40.7012372, -74.0128157 40.7012576, -74.0126682 40.7012856, -74.0125444 40.7013103, -74.0119384 40.7014429, -74.010588 40.7017511, -74.0105105 40.7017692, -74.0101843 40.7018455, -74.0098765 40.7019107)"
588593611,246909454,trunk,3,30,67.90630092542277,"LINESTRING (-74.0157786 40.7077457, -74.0158162 40.7076454, -74.0158706 40.7075066, -74.0159233 40.7073719, -74.0160093 40.7071606)"
588593611,9802614798,residential,2,25,42.26105103790787,"LINESTRING (-74.0157786 40.7077457, -74.0158383 40.7077712, -74.0158968 40.7077965, -74.0159399 40.7078141, -74.015998 40.707838, -74.0160613 40.7078642, -74.0162175 40.7079294)"
588938271,11496014207,trunk,2,35,108.68785246073669,"LINESTRING (-73.995252 40.7155392, -73.9953675 40.7157073, -73.9954567 40.7158391, -73.995512 40.7159146, -73.9955701 40.7159827, -73.9956529 40.7160559, -73.99576 40.7161295, -73.9958312 40.7161709, -73.9958608 40.7161845, -73.9959089 40.7162066, -73.9960008 40.7162461, -73.9960588 40.7162686)"
588938271,4506716195,trunk_link,1,35,55.833052520935,"LINESTRING (-73.995252 40.7155392, -73.9952645 40.7156204, -73.9952924 40.7157056, -73.9954028 40.715905, -73.9954504 40.7160156)"
592484776,42430108,residential,1,25,72.27134683230385,"LINESTRING (-74.0046459 40.7249131, -74.0046556 40.7248552, -74.0047265 40.7243556, -74.004739 40.724267)"
598043772,598043775,primary,2,25,93.06695971060113,"LINESTRING (-73.9900433 40.6962912, -73.9901612 40.696295, -73.9905494 40.6963074, -73.9909992 40.6963262, -73.9910588 40.6963274, -73.9911014 40.6963275, -73.991146 40.6963256)"
598043775,42517603,primary,2,30,80.08495900173068,"LINESTRING (-73.991146 40.6963256, -73.9911731 40.6964174, -73.9911996 40.6965071, -73.9912271 40.6966065, -73.9912482 40.6966882, -73.991275 40.6968136, -73.9912917 40.6969112, -73.9912966 40.6969547, -73.9912968 40.697035)"
598043775,2842882700,primary,1,25,9.085133111587975,"LINESTRING (-73.991146 40.6963256, -73.9911871 40.6963209, -73.9912516 40.6963096)"
598043776,598043775,primary,2,30,13.11217466627306,
598043776,9201526517,primary,2,25,44.056062147274965,"LINESTRING (-73.9911116 40.6962106, -73.9910718 40.6962146, -73.9910251 40.696217, -73.9907965 40.6962103, -73.9907007 40.6962019, -73.9905921 40.6961868)"
598043783,42492415,primary,4,25,13.841530280421736,
598043783,598043772,primary,2,25,98.87702925313508,"LINESTRING (-73.9888719 40.6962472, -73.988986 40.6962512, -73.9890474 40.696253, -73.9899188 40.6962865, -73.9900433 40.6962912)"
598043787,598043788,primary,5,25,40.60973504310788,"LINESTRING (-73.9827336 40.6960599, -73.9830743 40.6960704, -73.9832149 40.6960747)"
598043788,42521956,secondary,1,30,16.56231303197049,
598043788,42482569,secondary,1,30,162.95245802448176,"LINESTRING (-73.9832149 40.6960747, -73.9832087 40.6961857, -73.983203 40.6962738, -73.9831009 40.6974841, -73.9830969 40.6975374)"
598043788,598043789,primary,5,25,73.2433468065937,"LINESTRING (-73.9832149 40.6960747, -73.983313 40.6960773, -73.9834376 40.6960806, -73.9840826 40.6961071)"
598043789,42482564,residential,1,25,165.1815456977525,"LINESTRING (-73.9840826 40.6961071, -73.9841044 40.696127, -73.9841218 40.6961484, -73.9841272 40.6961768, -73.984125 40.6962127, -73.9840529 40.6974805, -73.9840509 40.6975169, -73.9840472 40.6975813)"
598043789,1258875733,primary,5,25,32.71873309293202,"LINESTRING (-73.9840826 40.6961071, -73.984281 40.6961156, -73.9843527 40.6961185, -73.9844701 40.6961234)"
598043790,42491554,primary,1,25,19.88230514996104,
598043790,7909208014,primary,4,25,204.51237333508843,"LINESTRING (-73.9846756 40.6961326, -73.9848117 40.696139, -73.9850624 40.696147, -73.9852087 40.6961501, -73.9856886 40.696151, -73.9858464 40.6961542, -73.9869698 40.696205, -73.9870987 40.6962097)"
598043792,598043793,primary,1,25,5.8807360150424035,
598043792,598050852,"['unclassified', 'residential']",1,25,464.0819855164108,"LINESTRING (-73.9885759 40.6962394, -73.9885723 40.6962927, -73.9885682 40.6963463, -73.9885655 40.6963815, -73.9885512 40.6965687, -73.9885029 40.6973856, -73.9884489 40.6983366, -73.9884289 40.6986608, -73.9883961 40.699223, -73.9883653 40.6997855, -73.9883559 40.6999247, -73.9883508 40.6999604, -73.9883377 40.69998, -73.9883202 40.699994, -73.9882941 40.7000023, -73.9882612 40.7000055, -73.9877858 40.6999911)"
598043793,598043783,primary,1,25,19.088889032059207,"LINESTRING (-73.9886456 40.6962415, -73.9887411 40.6962438, -73.9888719 40.6962472)"
598043793,278630283,trunk,1,30,465.3892096771796,"LINESTRING (-73.9886456 40.6962415, -73.9886396 40.6963487, -73.9886379 40.6963837, -73.9886269 40.6966051, -73.988572 40.697537, -73.9885385 40.6980219, -73.9885272 40.6981677, -73.9885245 40.6982552, -73.9885239 40.6983645, -73.9885249 40.6985963, -73.9885231 40.6987198, -73.9885178 40.6988323, -73.9884973 40.6991797, -73.9884976 40.6992295, -73.9884993 40.6992767, -73.9885065 40.6993334, -73.9885163 40.6994005, -73.9885295 40.6994632, -73.9885515 40.6995331, -73.9885701 40.6995827, -73.9885935 40.6996329, -73.9886245 40.6996912, -73.9886483 40.6997307, -73.9886765 40.699771, -73.9887106 40.6998171, -73.9887474 40.6998627, -73.9887756 40.6998938, -73.9888038 40.6999244, -73.9888524 40.699975, -73.9889031 40.7000213, -73.9889549 40.7000607, -73.9890132 40.7001018, -73.9890718 40.7001389, -73.9892305 40.7002334)"
598050834,42469362,residential,1,25,73.3569593004318,"LINESTRING (-73.9826479 40.7036277, -73.9826543 40.7035812, -73.9827296 40.70303, -73.9827376 40.7029715)"
598050847,42521949,residential,1,25,12.96613878329505,
598050847,559865278,residential,1,25,150.95851482326518,"LINESTRING (-73.9829476 40.6997312, -73.9829503 40.6996752, -73.982958 40.6990906, -73.9830284 40.6984584, -73.9830389 40.6983763)"
598050852,42497729,residential,1,30,161.9659659016888,"LINESTRING (-73.9877858 40.6999911, -73.9877908 40.6999123, -73.9877994 40.6997676, -73.9878271 40.6992827, -73.9878213 40.6992659, -73.9878015 40.6992606, -73.9870417 40.6992343, -73.9869797 40.6992322, -73.9868604 40.6992284)"
598050852,1371803820,unclassified,2,25,79.6211604952861,"LINESTRING (-73.9877858 40.6999911, -73.9876903 40.6999884, -73.9875647 40.6999848, -73.9873744 40.6999797, -73.9869629 40.6999655, -73.9868422 40.6999604)"
598054695,598054698,motorway,3,45,364.073165855724,"LINESTRING (-73.9945693 40.7009651, -73.9943646 40.7010609, -73.994173 40.7011458, -73.9940217 40.7012054, -73.9938708 40.7012618, -73.9937187 40.7013156, -73.9935612 40.7013685, -73.9933842 40.7014266, -73.9931842 40.7014846, -73.9929876 40.7015351, -73.9928149 40.7015715, -73.9926499 40.7016029, -73.992493 40.7016289, -73.992295 40.7016537, -73.9921387 40.7016665, -73.9919868 40.7016735, -73.9918472 40.7016769, -73.9915318 40.7016741, -73.9914036 40.7016724, -73.9911869 40.7016651, -73.9910449 40.7016562, -73.9909458 40.7016466, -73.9907686 40.7016288, -73.9906072 40.7016098, -73.9904507 40.7015925)"
598054695,465132518,motorway_link,1,30,158.40995411688655,"LINESTRING (-73.9945693 40.7009651, -73.9944647 40.7009887, -73.9943658 40.7010149, -73.994252 40.7010478, -73.9941554 40.7010798, -73.9939847 40.7011434, -73.9938762 40.7011855, -73.993717 40.7012451, -73.9935399 40.7013043, -73.9933833 40.7013524, -73.9932253 40.7013981, -73.9930692 40.7014382, -73.9929633 40.7014632, -73.9928883 40.7014778, -73.9928262 40.7014882)"
598054698,486819533,motorway_link,1,30,336.0034813579204,"LINESTRING (-73.9904507 40.7015925, -73.9901383 40.701519, -73.9899274 40.7014816, -73.9898064 40.7014624, -73.9895838 40.7014264, -73.9894566 40.7014055, -73.9893907 40.701387, -73.9893286 40.7013703, -73.9892585 40.7013407, -73.9891972 40.7013084, -73.9891408 40.7012733, -73.9890864 40.7012347, -73.9890336 40.7011914, -73.9889876 40.7011469, -73.988948 40.7010996, -73.9889161 40.7010516, -73.9888884 40.701006, -73.9888672 40.7009579, -73.98885 40.7009063, -73.9888377 40.7008595, -73.9888301 40.7008183, -73.9888262 40.7007855, -73.9888255 40.7007482, -73.9888266 40.7007087, -73.9888295 40.700671, -73.9888345 40.7006375, -73.9888428 40.7006016, -73.988859 40.7005599, -73.9888762 40.700528, -73.9888965 40.7005038, -73.9889255 40.7004745, -73.9889557 40.7004533, -73.9889906 40.7004371, -73.9890244 40.7004231, -73.9890569 40.7004125, -73.9890927 40.7004044, -73.9891357 40.7003989, -73.9891863 40.700396, -73.9892259 40.7003962, -73.9892653 40.7003999, -73.9893033 40.7004089, -73.9893363 40.7004198, -73.9893712 40.7004338, -73.98943 40.7004613, -73.9895074 40.7005023, -73.9896272 40.7005668, -73.9896909 40.7006002, -73.9897546 40.7006365, -73.9898142 40.7006736, -73.9898935 40.7007251, -73.9899632 40.700771, -73.9900269 40.7008155, -73.9900594 40.7008369, -73.9901171 40.7008726)"
598054698,2034474321,motorway,2,45,475.51217053398875,"LINESTRING (-73.9904507 40.7015925, -73.9900618 40.701544, -73.9898044 40.7015058, -73.9895791 40.7014716, -73.9887647 40.7013453, -73.9885355 40.7013108, -73.987807 40.7011961, -73.9876232 40.7011681, -73.9874504 40.701141, -73.9872577 40.7011106, -73.987095 40.7010851, -73.9869215 40.7010565, -73.9868901 40.7010513, -73.986782 40.7010301, -73.9866681 40.7010057, -73.9865773 40.7009829, -73.9864535 40.7009478, -73.9862996 40.7008972, -73.9861583 40.7008444, -73.9860367 40.700795, -73.985909 40.7007361, -73.9857925 40.7006812, -73.985712 40.7006378, -73.9856299 40.7005923, -73.9855683 40.7005551, -73.9855211 40.7005263, -73.9853993 40.7004415, -73.9852632 40.7003418, -73.9851906 40.7002824)"
598054704,42519812,secondary,3,25,55.476113212949336,"LINESTRING (-73.9903893 40.7007618, -73.9902062 40.7007561, -73.9898793 40.7007458, -73.9898306 40.7007445, -73.9897318 40.7007409)"
598054722,42472268,tertiary_link,1,30,52.520811837620414,"LINESTRING (-73.9928485 40.7022637, -73.9928752 40.702305, -73.9928888 40.702347, -73.9928932 40.7023871, -73.9928877 40.7024159, -73.9928682 40.7024467, -73.992835 40.7024732, -73.9927904 40.7024959, -73.9927377 40.7025119, -73.9926991 40.7025222, -73.9926651 40.7025353, -73.9926391 40.7025475, -73.9926343 40.7025506, -73.9926069 40.7025687, -73.99259 40.702587, -73.9925807 40.7026073)"
598054722,42499982,secondary,1,30,40.948152887893166,"LINESTRING (-73.9928485 40.7022637, -73.9929583 40.7023116, -73.9931559 40.7024043, -73.993264 40.7024544)"
598054754,3174844140,primary,2,30,26.834560940847524,"LINESTRING (-73.9926239 40.7020151, -73.9924902 40.7019167, -73.9923955 40.701847)"
598054754,42483440,primary_link,1,30,30.998768363266166,"LINESTRING (-73.9926239 40.7020151, -73.9926584 40.7019453, -73.9926757 40.7019127, -73.9927083 40.7018522, -73.9927411 40.7018009, -73.9927692 40.7017593)"
598202954,598202957,secondary,2,25,23.879794080247542,
598202954,598202957,unclassified,1,30,159.84209266313408,"LINESTRING (-73.9982326 40.6959852, -73.9983069 40.6960058, -73.9989884 40.6961929, -73.9990888 40.6959921, -73.9984642 40.6958205, -73.9984048 40.6958044, -73.9983284 40.6957831)"
598202954,42493380,secondary,2,25,773.170307494114,"LINESTRING (-73.9982326 40.6959852, -73.9979369 40.696609, -73.9973522 40.6978308, -73.9971012 40.6983655, -73.9970219 40.6985268, -73.996878 40.6988405, -73.9963138 40.6999767, -73.9960492 40.7005231, -73.9959083 40.7008188, -73.9958429 40.7009561, -73.995713 40.701229, -73.9955796 40.7014917, -73.9954311 40.701784, -73.9953507 40.7019307, -73.9952519 40.7021056, -73.9952375 40.7021312, -73.9950428 40.7024556, -73.9950184 40.7024957)"
598202957,598202954,secondary,2,25,23.879794080247542,
598202959,42502400,residential,2,20,36.68686173471972,"LINESTRING (-73.9946344 40.7008414, -73.9946199 40.7008375, -73.9942872 40.7007464, -73.994225 40.7007295)"
607911351,279151954,unclassified,2,30,104.20683373951795,"LINESTRING (-74.0139809 40.7015518, -74.0140074 40.7019869, -74.013998 40.7020146, -74.0139872 40.7020349, -74.0139788 40.702047, -74.0139671 40.7020563, -74.0139355 40.7020685, -74.0139164 40.7020744, -74.0138734 40.7020806, -74.0138454 40.7020924, -74.0138301 40.7021055, -74.0138179 40.7021194, -74.0138055 40.702143, -74.0138015 40.702168, -74.0138044 40.7022391, -74.0138048 40.7022811, -74.013801 40.702318, -74.0137993 40.7023351, -74.0137834 40.7024066)"
607911351,607911351,unclassified,1,30,128.31590366421312,"LINESTRING (-74.0139809 40.7015518, -74.0139805 40.7015015, -74.0139847 40.7014589, -74.0139909 40.7014324, -74.0139978 40.7014076, -74.0140063 40.7013819, -74.0140225 40.701358, -74.0140333 40.7013454, -74.0140441 40.7013329, -74.0140633 40.7013159, -74.0140727 40.7013081, -74.0140829 40.7013017, -74.014099 40.7012916, -74.0141165 40.7012724, -74.0141274 40.70125, -74.0141394 40.7012187, -74.014139 40.7011938, -74.014118 40.7011769, -74.0140727 40.7011581, -74.0139985 40.7011421, -74.0139544 40.7011325, -74.0139088 40.7011248, -74.0138562 40.701119, -74.0138073 40.7011213, -74.0137813 40.7011309, -74.0137624 40.701147, -74.0137503 40.7011633, -74.0137468 40.7011813, -74.013754 40.7012119, -74.0137771 40.701252, -74.0137939 40.7012761, -74.0138148 40.7013061, -74.0138357 40.7013368, -74.0138826 40.7013961, -74.0139137 40.7014335, -74.0139485 40.7014876, -74.0139663 40.7015179, -74.0139809 40.7015518)"
673008453,42440280,residential,2,25,97.74276639490222,"LINESTRING (-74.0047821 40.7084065, -74.0050039 40.7086755, -74.0050876 40.7087749, -74.0051472 40.7088457, -74.0051918 40.7088939, -74.0052457 40.708943, -74.0053124 40.7089892, -74.0053916 40.7090401, -74.0054837 40.7090968)"
673008453,4015192929,residential,2,25,74.1086553358275,"LINESTRING (-74.0047821 40.7084065, -74.0047509 40.7083693, -74.0043646 40.7078826, -74.0043276 40.707836)"
889298452,889298452,residential,1,25,53.080960287729454,"LINESTRING (-74.0156855 40.7118516, -74.0156524 40.7118476, -74.0156194 40.711852, -74.0155902 40.7118645, -74.015568 40.7118835, -74.0155552 40.7119069, -74.0155533 40.7119323, -74.0155624 40.7119567, -74.0155817 40.7119775, -74.0156089 40.7119924, -74.0156403 40.7119996, -74.0156731 40.7119988, -74.0157038 40.71199, -74.0157291 40.7119742, -74.0157464 40.711953, -74.0157538 40.7119288, -74.0157506 40.711904, -74.015737 40.7118814, -74.0157145 40.7118633, -74.0156855 40.7118516)"
889298452,42422026,residential,2,25,30.93603128602215,"LINESTRING (-74.0156855 40.7118516, -74.0157185 40.7117427, -74.0157386 40.7116818, -74.0157489 40.7116585, -74.0157592 40.7116351, -74.0157844 40.7115841)"
983501181,7476968854,unclassified,1,10,317.6597744963742,"LINESTRING (-74.0041198 40.7117173, -74.0040239 40.711749, -74.0039733 40.7117707, -74.0037916 40.71185, -74.0036995 40.7118902, -74.0036076 40.7119345, -74.0035314 40.7119801, -74.0034612 40.712022, -74.0032294 40.7121786, -74.0030026 40.7123207, -74.002979 40.7123349, -74.0027065 40.7124999, -74.0026497 40.7125342, -74.0025836 40.7125699, -74.00252 40.7126028, -74.0024501 40.7126327, -74.0024206 40.7126451, -74.0023712 40.7126625, -74.0023026 40.7126847, -74.0022378 40.7127041, -74.0021641 40.7127232, -74.0020864 40.7127422, -74.001991 40.712764, -74.0009419 40.7129959, -74.0008309 40.7130206)"
1251958257,42427956,residential,1,25,57.248005114079746,"LINESTRING (-74.0089272 40.7048531, -74.0093146 40.7046423, -74.0093819 40.7046111, -74.0094849 40.7045596)"
1258875424,42528602,primary_link,1,30,50.74636291285641,"LINESTRING (-73.9841602 40.6955373, -73.9841702 40.6956031, -73.9841732 40.6956384, -73.9841726 40.695671, -73.9841648 40.695795, -73.9841614 40.6958419, -73.9841549 40.6958733, -73.9841392 40.6959014, -73.9841172 40.6959252, -73.9840881 40.6959432, -73.9840501 40.6959552)"
1258875424,1258875444,primary,4,25,50.916540971965546,"LINESTRING (-73.9841602 40.6955373, -73.984236 40.695681, -73.9843004 40.6958099, -73.9843231 40.6958523, -73.9843826 40.695963)"
1258875444,1258875733,primary,4,25,19.30099643962222,
1258875444,42528602,primary,2,25,28.047112669407703,"LINESTRING (-73.9843826 40.695963, -73.9842761 40.6959619, -73.9840501 40.6959552)"
1258875532,1258875424,primary,5,25,83.96736329168084,"LINESTRING (-73.9838003 40.6948332, -73.9838496 40.6949302, -73.9840674 40.6953516, -73.9841602 40.6955373)"
1258875733,598043790,primary,1,25,17.355000179847277,
1258875733,42491540,primary,3,25,129.58806288402567,"LINESTRING (-73.9844701 40.6961234, -73.9845288 40.6962312, -73.9846206 40.6964103, -73.9850084 40.6972149)"
1272562931,4158740807,trunk_link,1,25,227.07422310621357,"LINESTRING (-74.0060472 40.7119157, -74.0059782 40.7119427, -74.0059597 40.7119508, -74.005896 40.7119728, -74.0058368 40.7119913, -74.0056278 40.7120478, -74.0055614 40.7120628, -74.0054952 40.7120745, -74.0054319 40.7120812, -74.0053622 40.7120864, -74.0052982 40.7120861, -74.0052306 40.7120806, -74.0051629 40.7120713, -74.0050973 40.7120562, -74.0050279 40.7120347, -74.0049609 40.7120057, -74.0049002 40.7119739, -74.0047315 40.7118776, -74.0046636 40.7118441, -74.0045904 40.7118111, -74.0045133 40.7117811, -74.0044548 40.7117587, -74.00426 40.7116953, -74.0040736 40.711631, -74.0039668 40.7115862, -74.0038667 40.7115315, -74.0038082 40.7114973, -74.0037373 40.7114557, -74.0036437 40.7114021)"
1272562931,42427236,residential,1,25,30.576600449700717,"LINESTRING (-74.0060472 40.7119157, -74.0060289 40.7118798, -74.0060023 40.7118403, -74.0059688 40.711804, -74.0058671 40.7117083, -74.0058474 40.7116883)"
1272562931,42448469,secondary,1,25,249.38983485013873,"LINESTRING (-74.0060472 40.7119157, -74.0059702 40.7119268, -74.005868 40.7119414, -74.0057243 40.7119594, -74.0056944 40.7119636, -74.005613 40.711977, -74.0055245 40.711991, -74.0054892 40.711998, -74.0053946 40.712013, -74.0053491 40.7120155, -74.0053128 40.712013, -74.0052699 40.7120075, -74.0052297 40.711996, -74.0051919 40.7119812, -74.0051474 40.7119565, -74.005097 40.7119272, -74.0050865 40.7119211, -74.0049982 40.711866, -74.0048475 40.7117696, -74.0045229 40.7115522, -74.0044997 40.7115367, -74.0044863 40.7115277, -74.0044545 40.7115065, -74.0044141 40.7114795, -74.0036905 40.7109994, -74.0036162 40.7109496)"
1371803820,42497729,primary,3,25,81.56445110677802,"LINESTRING (-73.9868422 40.6999604, -73.9868305 40.6999102, -73.9868255 40.6998693, -73.9868374 40.69958, -73.9868604 40.6992284)"
1371803820,370870741,secondary,1,25,16.159084072767644,"LINESTRING (-73.9868422 40.6999604, -73.9868621 40.7000211, -73.9868886 40.7001014)"
1371803820,3413665526,primary,2,25,49.62693928166546,"LINESTRING (-73.9868422 40.6999604, -73.986794 40.6999578, -73.9863891 40.6999384, -73.9863664 40.6999373, -73.9862845 40.6999345, -73.9862546 40.6999335)"
1538237248,42448593,residential,1,25,68.48581174081599,"LINESTRING (-74.0060881 40.7099123, -74.00606 40.7099398, -74.0056584 40.7103704, -74.0056176 40.7104144)"
1538237248,42430848,residential,1,25,98.22576909030963,"LINESTRING (-74.0060881 40.7099123, -74.0060546 40.7098932, -74.0059937 40.7098595, -74.0052616 40.7094946, -74.0052064 40.7094665, -74.0051228 40.7094179)"
1538237325,205025778,secondary,1,25,123.52878190633784,"LINESTRING (-73.9978326 40.7089774, -73.9983847 40.7089038, -73.998645 40.7088653, -73.9990895 40.7087973, -73.9991565 40.7087874, -73.9992724 40.7087705)"
1538237325,42437135,primary,3,25,137.1695671966787,"LINESTRING (-73.9978326 40.7089774, -73.9977043 40.7090027, -73.9975863 40.7090209, -73.9975483 40.7090268, -73.9963432 40.7091961, -73.9962351 40.7092114)"
1538237325,42444108,primary,3,25,110.12595020155167,"LINESTRING (-73.9978326 40.7089774, -73.997989 40.7089408, -73.9981103 40.7089085, -73.9982576 40.7088654, -73.9984006 40.7088186, -73.9985536 40.7087599, -73.9986985 40.7086979, -73.9988162 40.7086446, -73.9990003 40.7085457)"
1538237434,42456492,residential,1,25,104.4703451628583,"LINESTRING (-74.0073814 40.710588, -74.0073421 40.7106199, -74.0070682 40.7108069, -74.0069496 40.7108922, -74.0065269 40.7111972, -74.006478 40.711231)"
1538237434,1538237248,residential,1,25,132.40274464841957,"LINESTRING (-74.0073814 40.710588, -74.0073422 40.7105667, -74.0065899 40.7101764, -74.0065442 40.7101527, -74.0061771 40.7099625, -74.0061388 40.7099416, -74.0060881 40.7099123)"
1692433907,1773084391,residential,1,25,9.204072917465277,
1692433907,42437613,primary,3,25,39.84590601917913,"LINESTRING (-73.9922705 40.7252555, -73.9922984 40.7251935, -73.9923051 40.7251785, -73.9923639 40.7250124, -73.9923836 40.7249566, -73.992399 40.7249108)"
1692433911,42431822,residential,1,25,63.65671528727791,
1692433911,42432308,residential,1,25,104.21973512198463,"LINESTRING (-73.993755 40.7256521, -73.9937819 40.7255893, -73.9941168 40.724839, -73.9941491 40.7247637)"
1692433914,1692433911,residential,1,25,64.48520860925954,"LINESTRING (-73.9944754 40.7258473, -73.9944363 40.7258338, -73.9944067 40.7258253, -73.9940029 40.725719, -73.993755 40.7256521)"
1692433916,1692433914,residential,1,25,16.945419742161295,"LINESTRING (-73.9946467 40.7259268, -73.9945612 40.7258838, -73.9945385 40.725873, -73.9945095 40.7258602, -73.9944754 40.7258473)"
1692433916,42445520,primary,2,25,91.19256724303284,"LINESTRING (-73.9946467 40.7259268, -73.9945963 40.7259915, -73.9945798 40.7260126, -73.9943951 40.7262619, -73.9941974 40.7265321, -73.9941674 40.7265741, -73.9941184 40.7266425)"
1692433918,1692433916,residential,1,25,42.50496664934244,"LINESTRING (-73.9950679 40.7261371, -73.9948035 40.7260041, -73.9947563 40.7259805, -73.9946467 40.7259268)"
1692433919,1692433918,residential,1,25,78.77763218643715,"LINESTRING (-73.9958473 40.7265283, -73.9957587 40.7264849, -73.9950679 40.7261371)"
1692433919,42428447,primary,2,25,135.5917577280019,"LINESTRING (-73.9958473 40.7265283, -73.995892 40.7264745, -73.9960866 40.7262442, -73.9960963 40.7262327, -73.9962153 40.726092, -73.9963711 40.7259076, -73.9966543 40.7255725, -73.9967146 40.7255012)"
1692433920,42448552,residential,1,25,140.69011342064292,"LINESTRING (-73.9966626 40.7269315, -73.9967076 40.7268791, -73.9975089 40.7259465, -73.9975736 40.7258712)"
1692433920,1692433919,residential,1,25,82.03791695918535,"LINESTRING (-73.9966626 40.7269315, -73.9966039 40.7269024, -73.9963523 40.7267777, -73.9959455 40.726576, -73.9958473 40.7265283)"
1692433924,1692433920,residential,1,25,152.4125289623992,"LINESTRING (-73.9981746 40.7276837, -73.9974022 40.7272964, -73.9967379 40.7269686, -73.9966626 40.7269315)"
1692433924,42433581,residential,1,25,141.36071314638193,"LINESTRING (-73.9981746 40.7276837, -73.9982202 40.7276289, -73.9984916 40.7273031, -73.9987176 40.7270319, -73.9987723 40.7269662, -73.9990118 40.7266787, -73.9990292 40.7266578, -73.9990701 40.7266087)"
1692433928,42440553,residential,2,25,166.9039158948539,"LINESTRING (-73.9989542 40.7280695, -73.9989372 40.7280896, -73.9989223 40.7281073, -73.9989013 40.7281325, -73.9984 40.728734, -73.9979387 40.7292518, -73.9978721 40.7293265)"
1692433928,42448558,residential,2,25,141.50253523783158,"LINESTRING (-73.9989542 40.7280695, -73.9990007 40.7280141, -73.9998041 40.7270788, -73.9998695 40.7270026)"
1692433928,1692433924,residential,1,25,78.45987964437012,"LINESTRING (-73.9989542 40.7280695, -73.9988785 40.728032, -73.9981746 40.7276837)"
1692433932,1692433928,residential,1,25,72.28442054385162,"LINESTRING (-73.9996723 40.7284251, -73.999623 40.7284007, -73.9990453 40.7281146, -73.9989542 40.7280695)"
