u,v,highway,lanes,maxspeed,length,geometry
8589283033,4194705350,tertiary,1,30,210.35026083864486,"LINESTRING (74.6723641 26.4403202, 74.6722516 26.4403396, 74.6719736 26.4403939, 74.6718769 26.4404128, 74.671348 26.4405161, 74.6711664 26.4405618, 74.6710706 26.4405859, 74.6710025 26.440603, 74.6709917 26.4406057, 74.6708617 26.4405948, 74.6707825 26.4406129, 74.6706758 26.4406829, 74.6705693 26.4407053, 74.6703275 26.4407594)"
8589283041,4196833159,residential,1,30,29.00267265926061,
8589283041,4196833160,residential,1,30,33.74584557463982,
8589283041,8589283046,residential,1,30,88.05118949451955,"LINESTRING (74.6729968 26.4386132, 74.6725294 26.4388137, 74.6725098 26.4388303, 74.6724983 26.4388562, 74.672503 26.4388958, 74.6725808 26.4390777, 74.672599 26.4391155)"
8589283046,4196833165,residential,1,30,38.26211186960638,
8589283046,4196833160,residential,1,30,60.25860899186198,
8589283046,8589283041,residential,1,30,88.05118949451955,"LINESTRING (74.672599 26.4391155, 74.6725808 26.4390777, 74.672503 26.4388958, 74.6724983 26.4388562, 74.6725098 26.4388303, 74.6725294 26.4388137, 74.6729968 26.4386132)"
8589283059,4204319132,residential,1,30,47.24394328782084,"LINESTRING (74.6720009 26.4354177, 74.6721049 26.4353706, 74.6724334 26.4352433)"
8589283059,4204319155,residential,1,30,117.9425418591535,"LINESTRING (74.6720009 26.4354177, 74.6719045 26.4354954, 74.6718214 26.4355747, 74.6717762 26.4356983, 74.6717493 26.4358832, 74.6717199 26.4360462, 74.6715874 26.4363799)"
8589283059,8605908906,residential,1,30,195.6986795497046,"LINESTRING (74.6720009 26.4354177, 74.6719032 26.4353119, 74.6718463 26.4352745, 74.6717818 26.4352456, 74.6717477 26.4352117, 74.6717173 26.4351641, 74.6716832 26.4351047, 74.6716661 26.4350401, 74.6716528 26.4349365, 74.6716339 26.4348635, 74.6715884 26.4347752, 74.671283 26.4341757, 74.6711256 26.4338819)"
8589303471,4191372501,residential,1,30,33.21594210031196,
8589303471,4191372511,residential,1,30,92.84749804471963,"LINESTRING (74.6507257 26.4840058, 74.6508294 26.4843162, 74.6509622 26.4848132)"
8589303471,4206893281,residential,1,30,50.445810438147575,"LINESTRING (74.6507257 26.4840058, 74.6505788 26.4840275, 74.6505426 26.4840275, 74.6505252 26.4840239, 74.6505096 26.4840095, 74.6504381 26.4837658)"
8589303475,4206414684,residential,1,30,65.31058340297628,"LINESTRING (74.6515303 26.4839951, 74.6514431 26.4837538, 74.651423 26.4837328, 74.6514036 26.4837214, 74.6513794 26.4837178, 74.6513204 26.4837154, 74.6513043 26.4837076, 74.651297 26.4836944, 74.6512577 26.4835185)"
8589303482,4191640537,residential,1,30,22.31551077439285,
8589303483,9692069458,residential,1,30,28.542598332121422,
8589303483,4206414677,residential,1,30,23.864693705292748,"LINESTRING (74.6536218 26.483515, 74.6537009 26.4834886, 74.653752 26.4834646, 74.653839 26.4834249)"
8589303483,8589321437,residential,1,30,49.23660322218339,"LINESTRING (74.6536218 26.483515, 74.6534892 26.4835712, 74.653147 26.4836278)"
8589303488,4198190953,residential,1,30,19.725210217177665,"LINESTRING (74.6573701 26.4888157, 74.6573742 26.4888649, 74.6573688 26.4888877, 74.6573506 26.4889093, 74.6572857 26.4889609)"
8589303491,4198190975,residential,1,30,22.48178949450541,"LINESTRING (74.656621 26.4903661, 74.6565963 26.4904121, 74.6565843 26.4904529, 74.6565682 26.4905609)"
8589303491,4206414846,residential,1,30,10.355085475744236,"LINESTRING (74.656621 26.4903661, 74.6566285 26.4903521, 74.6566741 26.4902861)"
8589303491,8589303497,residential,1,30,60.83926440789416,"LINESTRING (74.656621 26.4903661, 74.6565856 26.4903113, 74.6565628 26.4902513, 74.6565507 26.4901624, 74.6565387 26.49013, 74.6565065 26.490118, 74.6562114 26.4900904)"
8589303497,8589303491,residential,1,30,60.83926440789416,"LINESTRING (74.6562114 26.4900904, 74.6565065 26.490118, 74.6565387 26.49013, 74.6565507 26.4901624, 74.6565628 26.4902513, 74.6565856 26.4903113, 74.656621 26.4903661)"
8589303498,8589303501,residential,1,30,66.07932863895604,"LINESTRING (74.6572977 26.4914756, 74.6572226 26.4915008, 74.6570805 26.4915344, 74.6566479 26.4915885)"
8589303501,4198190979,residential,1,30,18.40358501507405,
8589303501,8589303502,residential,1,30,155.78610664537808,"LINESTRING (74.6566479 26.4915885, 74.6566661 26.4916868, 74.6567345 26.4919785, 74.6568216 26.4922691, 74.6569665 26.4927479, 74.6570203 26.4929486)"
8589303501,8589303498,residential,1,30,66.07932863895604,"LINESTRING (74.6566479 26.4915885, 74.6570805 26.4915344, 74.6572226 26.4915008, 74.6572977 26.4914756)"
8589303502,8589303503,residential,1,30,47.698052217272924,
8589303502,8589303504,residential,1,30,136.28521207023914,"LINESTRING (74.6570203 26.4929486, 74.6570402 26.4930227, 74.6571019 26.4932316, 74.6571515 26.4933636, 74.6571891 26.4934332, 74.6573111 26.4935965, 74.6573661 26.4936997, 74.6573983 26.4937933, 74.6574184 26.4939373, 74.6574466 26.4940526, 74.6574671 26.4940936)"
8589303502,8589303501,residential,1,30,155.7861066453781,"LINESTRING (74.6570203 26.4929486, 74.6569665 26.4927479, 74.6568216 26.4922691, 74.6567345 26.4919785, 74.6566661 26.4916868, 74.6566479 26.4915885)"
8589303503,8589303502,residential,1,30,47.698052217272924,
8589303504,8589303505,residential,1,30,34.96800267056371,
8589303504,4198190985,residential,1,30,59.32837874777957,"LINESTRING (74.6574671 26.4940936, 74.6574868 26.494133, 74.6575807 26.4942542, 74.657684 26.4943382, 74.6577698 26.4943982, 74.6578825 26.4944642)"
8589303504,8589303502,residential,1,30,136.28521207023914,"LINESTRING (74.6574671 26.4940936, 74.6574466 26.4940526, 74.6574184 26.4939373, 74.6573983 26.4937933, 74.6573661 26.4936997, 74.6573111 26.4935965, 74.6571891 26.4934332, 74.6571515 26.4933636, 74.6571019 26.4932316, 74.6570402 26.4930227, 74.6570203 26.4929486)"
8589303505,8589303504,residential,1,30,34.96800267056371,
8589321231,4198190953,residential,1,30,11.339091781771923,"LINESTRING (74.657173 26.4889465, 74.6572535 26.4889549, 74.6572857 26.4889609)"
8589321231,4198190951,residential,1,30,9.155976538067911,"LINESTRING (74.657173 26.4889465, 74.6571301 26.4889405, 74.6570872 26.4889201)"
8589321231,4198190961,residential,1,30,59.27938817736846,"LINESTRING (74.657173 26.4889465, 74.6570456 26.4890293, 74.6569094 26.4891062, 74.6566763 26.4892404)"
8589321241,8589321247,residential,1,30,37.260657702884444,"LINESTRING (74.6574704 26.4882725, 74.6575928 26.4882191, 74.657802 26.4881171)"
8589321241,4198190936,residential,1,30,30.24652538385096,"LINESTRING (74.6574704 26.4882725, 74.6574446 26.4882838, 74.6571832 26.4883608)"
8589321241,8589321246,residential,1,30,42.71766500892074,"LINESTRING (74.6574704 26.4882725, 74.6573782 26.4881003, 74.6573742 26.4880727, 74.6573795 26.4880535, 74.657401 26.4880379, 74.6575204 26.4879815)"
8589321246,8589321241,residential,1,30,42.71766500892074,"LINESTRING (74.6575204 26.4879815, 74.657401 26.4880379, 74.6573795 26.4880535, 74.6573742 26.4880727, 74.6573782 26.4881003, 74.6574704 26.4882725)"
8589321247,8589321241,residential,1,30,37.260657702884444,"LINESTRING (74.657802 26.4881171, 74.6575928 26.4882191, 74.6574704 26.4882725)"
8589321249,4198190941,residential,1,30,72.3038239930599,"LINESTRING (74.6577068 26.4882912, 74.6575981 26.4883548, 74.6575237 26.4883861, 74.6570403 26.4885436)"
8589321257,4192995955,residential,1,30,38.60370286236912,"LINESTRING (74.655388 26.4878278, 74.6553531 26.487763, 74.6553135 26.487661, 74.65525 26.4875037)"
8589321259,4198190904,residential,1,30,48.8607917101212,"LINESTRING (74.6543151 26.4868772, 74.6543956 26.4868195, 74.6544834 26.4867631, 74.6547157 26.4866236)"
8589321295,4206414673,residential,1,30,33.20275072902287,
8589321295,8589321298,residential,1,30,34.043327004612834,
8589321295,8589321296,residential,1,30,51.611527027930144,"LINESTRING (74.6546049 26.4831955, 74.6546799 26.4833457, 74.654822 26.483617)"
8589321296,8589321295,residential,1,30,51.611527027930144,"LINESTRING (74.654822 26.483617, 74.6546799 26.4833457, 74.6546049 26.4831955)"
8589321298,8589321295,residential,1,30,34.043327004612834,
8589321307,8589321312,residential,1,30,37.71022008604688,"LINESTRING (74.6529432 26.4852183, 74.6529257 26.4852495, 74.652907 26.4852987, 74.6528882 26.4853359, 74.6528654 26.4853671, 74.6527142 26.4854767)"
8589321312,4193368441,residential,1,30,33.23492587974508,
8589321312,4206414724,residential,1,30,110.61095188409357,"LINESTRING (74.6527142 26.4854767, 74.6526385 26.4853792, 74.6525635 26.4852825, 74.6523106 26.4849564, 74.6522026 26.4848171, 74.6521011 26.4846482)"
8589321312,8589321307,residential,1,30,37.71022008604688,"LINESTRING (74.6527142 26.4854767, 74.6528654 26.4853671, 74.6528882 26.4853359, 74.652907 26.4852987, 74.6529257 26.4852495, 74.6529432 26.4852183)"
8589321338,4193173943,residential,1,30,73.63663340730528,"LINESTRING (74.6515323 26.4851967, 74.6514867 26.4851043, 74.65147 26.4850501, 74.6514567 26.4849753, 74.651362 26.4845545)"
8589321352,8589321354,residential,1,30,27.40232294429547,"LINESTRING (74.6523772 26.4869852, 74.6523799 26.4869, 74.6523795 26.4867388)"
8589321354,8589321355,residential,1,30,23.308820087082825,
8589321354,8589321356,residential,1,30,19.640918951584716,
8589321354,8589321352,residential,1,30,27.40232294429547,"LINESTRING (74.6523795 26.4867388, 74.6523799 26.4869, 74.6523772 26.4869852)"
8589321355,8589321354,residential,1,30,23.308820087082825,
8589321356,4191696543,residential,1,30,35.00719494116797,
8589321356,1038647548,residential,1,30,30.729089497264763,
8589321356,8589321354,residential,1,30,19.640918951584716,
8589321356,4206414801,residential,1,30,39.61281946831428,"LINESTRING (74.6521825 26.4867283, 74.6519668 26.4867451, 74.6519454 26.4867535, 74.6519373 26.4867727, 74.6519293 26.4867919, 74.6519279 26.4868207, 74.651928 26.4868924)"
8589321360,4206414787,residential,1,30,17.75677216019416,
8589321360,8589321361,residential,1,30,30.7647197026907,
8589321360,4193368444,residential,1,30,33.16381611451803,"LINESTRING (74.651716 26.4864532, 74.6515913 26.4864546, 74.6515444 26.486445, 74.6514894 26.4864246, 74.6514039 26.4863767)"
8589321361,4206414801,residential,1,30,37.43607553366069,
8589321361,8589321360,residential,1,30,30.7647197026907,
8589321361,4193173950,residential,1,30,20.274140462051108,"LINESTRING (74.6516097 26.486713, 74.6514844 26.4866744, 74.6514147 26.4866614)"
8589321368,4193173956,residential,1,30,22.923244904397375,
8589321368,4193173954,residential,1,30,23.698851056700633,
8589321368,4193173957,residential,1,30,57.86472795343964,"LINESTRING (74.6512333 26.4872625, 74.6512346 26.4873057, 74.6512587 26.4874401, 74.6512815 26.4875253, 74.651307 26.4875854, 74.6513883 26.48776)"
8589321391,4206414767,residential,1,30,11.251233123676748,"LINESTRING (74.6503294 26.4860141, 74.6503294 26.4860021, 74.6503481 26.4859145)"
8589321391,4193173949,residential,1,30,60.70732873549275,"LINESTRING (74.6503294 26.4860141, 74.6503294 26.4860705, 74.6503374 26.4861149, 74.6503521 26.4861486, 74.6503709 26.4861678, 74.6504058 26.4861774, 74.6507947 26.4862158)"
8589321391,4206414782,residential,1,30,40.79949825773754,"LINESTRING (74.6503294 26.4860141, 74.6502221 26.4860381, 74.6502073 26.4860489, 74.6501979 26.4860741, 74.6502019 26.4860969, 74.6502531 26.4862928)"
8589321410,4191696543,residential,1,30,36.16426391604553,
8589321427,8589321429,residential,1,30,16.0633708865726,"LINESTRING (74.6517214 26.4858173, 74.6517214 26.485744, 74.6517134 26.4856732)"
8589321429,8589321427,residential,1,30,16.0633708865726,"LINESTRING (74.6517134 26.4856732, 74.6517214 26.485744, 74.6517214 26.4858173)"
8589321429,4198190481,residential,1,30,32.24592743028686,"LINESTRING (74.6517134 26.4856732, 74.6516925 26.4855982, 74.6515976 26.4854032)"
8589321429,1038647621,residential,1,30,91.37884664434213,"LINESTRING (74.6517134 26.4856732, 74.651598 26.4856756, 74.6515658 26.485684, 74.6515471 26.4857008, 74.651539 26.4857116, 74.6515363 26.4857788, 74.651527 26.4857957, 74.6515135 26.4858065, 74.65149 26.4858107, 74.6512842 26.4858173, 74.6512587 26.4858101, 74.6512386 26.4857957, 74.6512198 26.485768, 74.6512051 26.485756, 74.6511877 26.4857488, 74.6509315 26.4857512)"
8589321432,4206414727,residential,1,30,55.01531298904315,
8589321432,4206414708,residential,1,30,11.899506609777346,
8589321432,8589321433,residential,1,30,32.73850750731794,
8589321433,8589321432,residential,1,30,32.73850750731794,
8589321437,4191696531,residential,1,30,47.02218157521033,"LINESTRING (74.653147 26.4836278, 74.653379 26.4837322, 74.653438 26.4837682, 74.6535359 26.4838595)"
8589321437,4191696526,residential,1,30,81.6077591976485,"LINESTRING (74.653147 26.4836278, 74.6530732 26.4835798, 74.6530142 26.483521, 74.6529606 26.4834465, 74.65267 26.4830376)"
8589321437,8589303483,residential,1,30,49.23660322218339,"LINESTRING (74.653147 26.4836278, 74.6534892 26.4835712, 74.6536218 26.483515)"
8589321447,4191640537,residential,1,30,25.640695143936014,
8589329278,4206597709,residential,1,30,238.7478836029976,"LINESTRING (74.6589151 26.4884664, 74.6588185 26.4883464, 74.658671 26.4881687, 74.6585315 26.4880103, 74.6584189 26.4878974, 74.6581936 26.487751, 74.6579361 26.4875902, 74.6575847 26.4873885, 74.6574184 26.4873093, 74.6573111 26.4872877, 74.657175 26.4872913, 74.6570296 26.4873137)"
8589331404,4204319100,residential,1,30,118.62510564184542,"LINESTRING (74.6747338 26.4321907, 74.6744607 26.4318975, 74.6744288 26.4318805, 74.6740099 26.4317603, 74.6739321 26.4317471, 74.6737233 26.4317467)"
8589331404,4204319110,residential,1,30,185.2929009679051,"LINESTRING (74.6747338 26.4321907, 74.6747809 26.4321756, 74.6748894 26.4321599, 74.6752381 26.4321427, 74.6752796 26.4321499, 74.6752984 26.4321715, 74.6753065 26.4321955, 74.6752904 26.432222, 74.675105 26.4323793, 74.6750876 26.4323992, 74.6750758 26.4324242, 74.6750883 26.4324875, 74.67523 26.432807, 74.6752332 26.4328656, 74.6752182 26.432906, 74.6750301 26.4331537)"
8589331404,8589346826,residential,1,30,93.81640053061989,"LINESTRING (74.6747338 26.4321907, 74.6746789 26.4322084, 74.6746294 26.4322398, 74.6745991 26.4322813, 74.6744923 26.4325069, 74.6744604 26.4325469, 74.6744045 26.4325769, 74.6740719 26.4327303)"
8589331431,4206414753,residential,1,30,32.199343406638086,"LINESTRING (74.6541059 26.4855082, 74.6541508 26.485486, 74.6541642 26.4854824, 74.6541763 26.4854848, 74.6541958 26.4854998, 74.6542333 26.4855436, 74.6542434 26.4855484, 74.6542507 26.4855484, 74.6542708 26.4855454, 74.6543681 26.4854835)"
8589346826,8589331404,residential,1,30,93.81640053061989,"LINESTRING (74.6740719 26.4327303, 74.6744045 26.4325769, 74.6744604 26.4325469, 74.6744923 26.4325069, 74.6745991 26.4322813, 74.6746294 26.4322398, 74.6746789 26.4322084, 74.6747338 26.4321907)"
8589346826,8589397228,tertiary,1,30,63.508220567833185,"LINESTRING (74.6740719 26.4327303, 74.674057 26.4326523, 74.6739019 26.4321803)"
8589346826,4204319112,tertiary,1,30,91.67488921937127,"LINESTRING (74.6740719 26.4327303, 74.6741173 26.4329674, 74.6741578 26.4332724, 74.6742696 26.4335304)"
8589346843,8589346880,residential,1,30,72.20692738935925,
8589346843,4198389991,tertiary,1,30,519.5124481653024,"LINESTRING (74.6716756 26.4312087, 74.6714442 26.4311883, 74.6713115 26.4311934, 74.6712432 26.4312393, 74.6712261 26.4312902, 74.671209 26.4316265, 74.6711218 26.4317335, 74.6709877 26.4317847, 74.6706515 26.4318407, 74.6701375 26.4318286, 74.6699497 26.4318082, 74.6698321 26.4318133, 74.6697278 26.4318354, 74.6696311 26.4318778, 74.6692897 26.4320935, 74.6691911 26.4321224, 74.6690716 26.432136, 74.6685652 26.4321292, 74.6684191 26.4321207, 74.668294 26.4321003, 74.6681745 26.4320596, 74.6680379 26.4319899, 74.667577 26.4317556, 74.6672527 26.4316078, 74.6671977 26.4315891)"
8589346843,4204319093,tertiary,1,30,84.11359012848857,"LINESTRING (74.6716756 26.4312087, 74.6720929 26.4312478, 74.6721972 26.4312529, 74.6722996 26.4312257, 74.6724904 26.4311391)"
8589346851,8589397236,residential,1,30,62.73373473683388,"LINESTRING (74.6730717 26.4334817, 74.6729122 26.4332283, 74.6728734 26.4331959, 74.6728384 26.4331837, 74.6727505 26.4331969, 74.6727276 26.4331903, 74.6726986 26.4331716, 74.6726659 26.4331206)"
8589346853,8589346859,residential,1,30,40.93583806205861,"LINESTRING (74.6732621 26.4340495, 74.6731686 26.4339104, 74.6731455 26.4338789, 74.6731072 26.4338668, 74.6730833 26.4338739, 74.6729777 26.4339285)"
8589346858,8589346859,residential,1,30,33.23525546467505,
8589346859,8589346858,residential,1,30,33.23525546467505,
8589346859,8589346853,residential,1,30,40.93583806205861,"LINESTRING (74.6729777 26.4339285, 74.6730833 26.4338739, 74.6731072 26.4338668, 74.6731455 26.4338789, 74.6731686 26.4339104, 74.6732621 26.4340495)"
8589346859,8589346863,residential,1,30,48.512725109385514,"LINESTRING (74.6729777 26.4339285, 74.6727922 26.4336528, 74.672759 26.4336231, 74.6727334 26.4336137, 74.6726803 26.4336112)"
8589346863,8589346883,residential,1,30,29.364952277121326,"LINESTRING (74.6726803 26.4336112, 74.6726547 26.4336027, 74.6726234 26.4335721, 74.6725209 26.4333965)"
8589346863,8589346859,residential,1,30,48.512725109385514,"LINESTRING (74.6726803 26.4336112, 74.6727334 26.4336137, 74.672759 26.4336231, 74.6727922 26.4336528, 74.6729777 26.4339285)"
8589346863,8589346882,residential,1,30,50.955979634320414,"LINESTRING (74.6726803 26.4336112, 74.672514 26.4337063, 74.6724845 26.4337075, 74.6724671 26.4336955, 74.6724148 26.433633, 74.6723264 26.433497)"
8589346866,8589346881,residential,1,30,26.383487680195692,
8589346873,8589346881,residential,1,30,25.955012748724545,
8589346873,8589346880,residential,1,30,174.78784636395713,"LINESTRING (74.6721216 26.4332148, 74.6720524 26.4332004, 74.6720306 26.4331808, 74.6719993 26.4331384, 74.6716838 26.432358, 74.6716726 26.4323137, 74.6716934 26.4322494, 74.6719382 26.431814)"
8589346873,8589346882,residential,1,30,37.70847143062824,"LINESTRING (74.6721216 26.4332148, 74.6721684 26.4332522, 74.6721943 26.4332848, 74.6723264 26.433497)"
8589346880,8589346843,residential,1,30,72.20692738935925,
8589346880,8589397236,residential,1,30,162.3684990329088,"LINESTRING (74.6719382 26.431814, 74.6721025 26.4321232, 74.6726425 26.4330841, 74.6726659 26.4331206)"
8589346880,8589346873,residential,1,30,174.7878463639571,"LINESTRING (74.6719382 26.431814, 74.6716934 26.4322494, 74.6716726 26.4323137, 74.6716838 26.432358, 74.6719993 26.4331384, 74.6720306 26.4331808, 74.6720524 26.4332004, 74.6721216 26.4332148)"
8589346881,8589346866,residential,1,30,26.383487680195692,
8589346881,8589346883,residential,1,30,38.08228167815408,
8589346881,8589346873,residential,1,30,25.955012748724545,
8589346882,8589346883,residential,1,30,22.359294998986105,
8589346882,8589346873,residential,1,30,37.70847143062823,"LINESTRING (74.6723264 26.433497, 74.6721943 26.4332848, 74.6721684 26.4332522, 74.6721216 26.4332148)"
8589346882,8589346863,residential,1,30,50.955979634320414,"LINESTRING (74.6723264 26.433497, 74.6724148 26.433633, 74.6724671 26.4336955, 74.6724845 26.4337075, 74.672514 26.4337063, 74.6726803 26.4336112)"
8589346883,8589346881,residential,1,30,38.08228167815408,
8589346883,8589346882,residential,1,30,22.359294998986105,
8589346883,8589346863,residential,1,30,29.364952277121326,"LINESTRING (74.6725209 26.4333965, 74.6726234 26.4335721, 74.6726547 26.4336027, 74.6726803 26.4336112)"
8589346890,4204319135,residential,1,30,35.19904328386091,"LINESTRING (74.67305 26.4352976, 74.6731733 26.4353749, 74.6732198 26.4354146, 74.6732695 26.4354333, 74.6733146 26.4354378, 74.673354 26.4354398)"
8589346890,4204319132,residential,1,30,61.793584123182605,"LINESTRING (74.67305 26.4352976, 74.6729651 26.4352789, 74.6724334 26.4352433)"
8589346890,4204319128,residential,1,30,65.43716378323565,"LINESTRING (74.67305 26.4352976, 74.6730758 26.4351334, 74.6730869 26.4351115, 74.6731053 26.4350974, 74.6731241 26.4350878, 74.6733011 26.4349965, 74.6733494 26.4349629, 74.67345 26.4348838)"
8589360658,8589360661,residential,1,30,55.5555247424857,
8589360659,8589360689,residential,1,30,93.7464974302673,"LINESTRING (74.6763443 26.4368252, 74.6763213 26.4367504, 74.6762502 26.4366027, 74.6760195 26.4363222, 74.6758788 26.436099)"
8589360659,8589361055,residential,1,30,125.9119548244833,"LINESTRING (74.6763443 26.4368252, 74.6763683 26.4369029, 74.676387 26.4371316, 74.6764004 26.437376, 74.676379 26.4375711, 74.6763374 26.4377873, 74.6762671 26.4379369)"
8589360659,8589360661,residential,1,30,67.47226659440521,"LINESTRING (74.6763443 26.4368252, 74.6768336 26.4364507, 74.6768406 26.4364381, 74.676843 26.4364219)"
8589360661,8589360658,residential,1,30,55.5555247424857,
8589360661,8589360659,residential,1,30,67.47226659440523,"LINESTRING (74.676843 26.4364219, 74.6768406 26.4364381, 74.6768336 26.4364507, 74.6763443 26.4368252)"
8589360661,8589360670,residential,1,30,164.55461306273168,"LINESTRING (74.676843 26.4364219, 74.6768376 26.4364003, 74.6766539 26.4361373, 74.6766351 26.4360989, 74.6764755 26.4357819, 74.6764246 26.4356942, 74.6762797 26.4355249, 74.6762442 26.4354991, 74.6762046 26.4354768, 74.6761335 26.4354612, 74.6760638 26.43546, 74.6758063 26.4355051)"
8589360670,8589360689,residential,1,30,66.43212337094971,
8589360670,8589360661,residential,1,30,164.55461306273168,"LINESTRING (74.6758063 26.4355051, 74.6760638 26.43546, 74.6761335 26.4354612, 74.6762046 26.4354768, 74.6762442 26.4354991, 74.6762797 26.4355249, 74.6764246 26.4356942, 74.6764755 26.4357819, 74.6766351 26.4360989, 74.6766539 26.4361373, 74.6768376 26.4364003, 74.676843 26.4364219)"
8589360670,8589360676,residential,1,30,30.291469557257297,"LINESTRING (74.6758063 26.4355051, 74.6757902 26.4353736, 74.6757755 26.4353327, 74.6757627 26.4353039, 74.6757446 26.4352811, 74.6757089 26.4352602)"
8589360671,8589360676,residential,1,30,72.25820504544483,"LINESTRING (74.6759954 26.4347755, 74.6760759 26.4349304, 74.6760759 26.4349629, 74.6760651 26.4349869, 74.6760383 26.4350157, 74.6757089 26.4352602)"
8589360676,8589360671,residential,1,30,72.25820504544483,"LINESTRING (74.6757089 26.4352602, 74.6760383 26.4350157, 74.6760651 26.4349869, 74.6760759 26.4349629, 74.6760759 26.4349304, 74.6759954 26.4347755)"
8589360676,8589360677,residential,1,30,51.13417490049501,"LINESTRING (74.6757089 26.4352602, 74.6755622 26.4351742, 74.6752819 26.4350661, 74.6752542 26.43505)"
8589360676,8589360670,residential,1,30,30.2914695572573,"LINESTRING (74.6757089 26.4352602, 74.6757446 26.4352811, 74.6757627 26.4353039, 74.6757755 26.4353327, 74.6757902 26.4353736, 74.6758063 26.4355051)"
8589360677,8589401407,residential,1,30,47.06417033595874,
8589360677,8589360681,residential,1,30,99.88459361526105,"LINESTRING (74.6752542 26.43505, 74.6752323 26.4350373, 74.6751881 26.4349917, 74.674655 26.4343317)"
8589360677,8589360676,residential,1,30,51.13417490049501,"LINESTRING (74.6752542 26.43505, 74.6752819 26.4350661, 74.6755622 26.4351742, 74.6757089 26.4352602)"
8589360681,8589360677,residential,1,30,99.88459361526105,"LINESTRING (74.674655 26.4343317, 74.6751881 26.4349917, 74.6752323 26.4350373, 74.6752542 26.43505)"
8589360681,8589383014,tertiary,1,30,20.99286818614695,"LINESTRING (74.674655 26.4343317, 74.6746783 26.4342578, 74.6747066 26.4341487)"
8589360681,8589383011,tertiary,1,30,59.12038407694274,"LINESTRING (74.674655 26.4343317, 74.674594 26.434569, 74.6745089 26.4347452, 74.6744499 26.4348256)"
8589360689,8589360670,residential,1,30,66.43212337094971,
8589360689,4204319145,residential,1,30,71.51718167816534,"LINESTRING (74.6758788 26.436099, 74.6758412 26.4360395, 74.6757674 26.4359788, 74.6756816 26.435947, 74.6753249 26.4358755, 74.6752417 26.4358713)"
8589360689,8589360659,residential,1,30,93.7464974302673,"LINESTRING (74.6758788 26.436099, 74.6760195 26.4363222, 74.6762502 26.4366027, 74.6763213 26.4367504, 74.6763443 26.4368252)"
8589361047,4204319140,residential,1,30,58.22350536783486,"LINESTRING (74.6741769 26.4361127, 74.6741179 26.4360953, 74.6740816 26.4360755, 74.6740388 26.4360106, 74.6740333 26.4359506, 74.6740843 26.4358461, 74.6740924 26.4357939, 74.6740763 26.4356671)"
8589361054,4204319091,residential,1,30,47.70079626479418,"LINESTRING (74.672703 26.4307705, 74.6727686 26.4307675, 74.6728103 26.4307813, 74.6728472 26.4308018, 74.6730978 26.4309878)"
8589361054,4204319093,residential,1,30,48.74752380274833,"LINESTRING (74.672703 26.4307705, 74.6726415 26.4307866, 74.6726025 26.4308282, 74.6724904 26.4311391)"
8589361054,8589397238,residential,1,30,68.67405504455189,"LINESTRING (74.672703 26.4307705, 74.6724576 26.4306192, 74.672412 26.4305748, 74.6722832 26.4303082)"
8589361055,8589361056,residential,1,30,46.268483488354505,
8589361055,8589360659,residential,1,30,125.91195482448332,"LINESTRING (74.6762671 26.4379369, 74.6763374 26.4377873, 74.676379 26.4375711, 74.6764004 26.437376, 74.676387 26.4371316, 74.6763683 26.4369029, 74.6763443 26.4368252)"
8589361055,8589276044,residential,1,30,89.34404207145123,"LINESTRING (74.6762671 26.4379369, 74.676218 26.4380413, 74.6757498 26.4385896)"
8589361056,8589361055,residential,1,30,46.268483488354505,
8589361058,8589276044,residential,1,30,34.91890146601652,"LINESTRING (74.675917 26.438854, 74.6759059 26.4388011, 74.6758812 26.4387247, 74.6758566 26.4386839, 74.6757498 26.4385896)"
8589361058,8589382948,residential,1,30,45.27623790629582,"LINESTRING (74.675917 26.438854, 74.675935 26.4389394, 74.6760186 26.4392508)"
8589361058,8589382948,residential,1,30,220.56520529064107,"LINESTRING (74.675917 26.438854, 74.6766686 26.4386135, 74.6767075 26.4386027, 74.6767397 26.4386111, 74.6767585 26.4386399, 74.6768644 26.4389605, 74.6768644 26.4389905, 74.676847 26.4390098, 74.6760186 26.4392508)"
8589382948,8589183409,residential,1,30,39.864805215993755,
8589382948,8589361058,residential,1,30,45.27623790629582,"LINESTRING (74.6760186 26.4392508, 74.675935 26.4389394, 74.675917 26.438854)"
8589382948,8589361058,residential,1,30,220.56520529064107,"LINESTRING (74.6760186 26.4392508, 74.676847 26.4390098, 74.6768644 26.4389905, 74.6768644 26.4389605, 74.6767585 26.4386399, 74.6767397 26.4386111, 74.6767075 26.4386027, 74.6766686 26.4386135, 74.675917 26.438854)"
8589383011,8589383012,residential,1,30,18.441688904959967,
8589383011,8589360681,tertiary,1,30,59.120384076942734,"LINESTRING (74.6744499 26.4348256, 74.6745089 26.4347452, 74.674594 26.434569, 74.674655 26.4343317)"
8589383011,4204319138,tertiary,1,30,97.63849266352878,"LINESTRING (74.6744499 26.4348256, 74.6744124 26.4348768, 74.674307 26.4350217, 74.6742085 26.435195, 74.6741232 26.4353219, 74.6740114 26.435434, 74.6738805 26.4355293)"
8589383012,8589383011,residential,1,30,18.441688904959967,
